0,0
0.00029311,0
0.00058622,0
0.00087934,0
0.0011724,0
0.0014656,0
0.0017587,0
0.0020518,0
0.0023449,0
0.002638,0
0.0029311,0
0.0032242,0
0.0035173,0
0.0038105,0
0.0041036,0
0.0043967,0
0.0046898,0
0.0049829,0
0.005276,0
0.0055691,0
0.0058622,0
0.0061553,0
0.0064485,0
0.0067416,0
0.0070347,0
0.0073278,0
0.0076209,0
0.007914,0
0.0082071,0
0.0085002,0
0.0087934,0
0.0090865,0
0.0093796,0
0.0096727,0
0.0099658,0
0.010259,0
0.010552,0
0.010845,0
0.011138,0
0.011431,0
0.011724,0
0.012018,0
0.012311,0
0.012604,0
0.012897,0
0.01319,0
0.013483,0
0.013776,0
0.014069,0
0.014362,0
0.014656,0
0.014949,0
0.015242,0
0.015535,0
0.015828,0
0.016121,0
0.016414,0
0.016707,0
0.017,0
0.017294,0
0.017587,0
0.01788,0
0.018173,0
0.018466,0
0.018759,0
0.019052,0
0.019345,0
0.019638,0
0.019932,0
0.020225,0
0.020518,0
0.020811,0
0.021104,0
0.021397,0
0.02169,0
0.021983,0
0.022277,0
0.02257,0
0.022863,0
0.023156,0
0.023449,0
0.023742,0
0.024035,0
0.024328,0
0.024621,0
0.024915,0
0.025208,0
0.025501,0
0.025794,0
0.026087,2.2435e-313
0.02638,1.473e-299
0.026673,1.7285e-286
0.026966,4.049e-274
0.027259,2.0973e-262
0.027553,2.641e-251
0.027846,8.8287e-241
0.028139,8.501e-231
0.028432,2.5435e-221
0.028725,2.5373e-212
0.029018,9.0116e-204
0.029311,1.2112e-195
0.029604,6.5216e-188
0.029897,1.4833e-180
0.030191,1.4973e-173
0.030484,7.026e-167
0.030777,1.6001e-160
0.03107,1.8415e-154
0.031363,1.1121e-148
0.031656,3.6514e-143
0.031949,6.7371e-138
0.032242,7.2052e-133
0.032535,4.5986e-128
0.032829,1.8e-123
0.033122,4.4332e-119
0.033415,7.0373e-115
0.033708,7.3651e-111
0.034001,5.1912e-107
