0,0
0.00029311,0
0.00058622,0
0.00087934,0
0.0011724,0
0.0014656,0
0.0017587,0
0.0020518,0
0.0023449,0
0.002638,0
0.0029311,0
0.0032242,0
0.0035173,0
0.0038105,0
0.0041036,0
0.0043967,0
0.0046898,0
0.0049829,0
0.005276,0
0.0055691,0
0.0058622,0
0.0061553,0
0.0064485,0
0.0067416,0
0.0070347,0
0.0073278,0
0.0076209,0
0.007914,0
0.0082071,0
0.0085002,0
0.0087934,0
0.0090865,0
0.0093796,0
0.0096727,8.4804e-307
0.0099658,8.9561e-272
0.010259,1.5026e-241
0.010552,2.3422e-215
0.010845,1.4393e-192
0.011138,1.1457e-172
0.011431,3.1611e-155
0.011724,6.8532e-140
0.012018,2.3131e-126
0.012311,2.1576e-114
0.012604,9.0209e-104
0.012897,2.5458e-94
0.01319,6.8659e-86
0.013483,2.3806e-78
0.013776,1.3677e-71
0.014069,1.6189e-65
0.014362,4.7638e-60
0.014656,4.0984e-55
0.014949,1.1865e-50
0.015242,1.3061e-46
0.015535,6.0819e-43
0.015828,1.3148e-39
0.016121,1.4317e-36
0.016414,8.4363e-34
0.016707,2.865e-31
0.017,5.9286e-29
0.017294,7.8522e-27
0.017587,6.9532e-25
0.01788,4.2791e-23
0.018173,1.8943e-21
0.018466,6.2204e-20
0.018759,1.5573e-18
0.019052,3.0463e-17
0.019345,4.7596e-16
0.019638,6.058e-15
0.019932,6.394e-14
0.020225,5.6865e-13
0.020518,4.3233e-12
0.020811,2.8466e-11
0.021104,1.6425e-10
0.021397,8.3947e-10
0.02169,3.8372e-09
0.021983,1.5826e-08
0.022277,5.9365e-08
0.02257,2.0402e-07
0.022863,6.467e-07
0.023156,1.9021e-06
0.023449,5.2199e-06
0.023742,1.3434e-05
0.024035,3.2577e-05
0.024328,7.4748e-05
0.024621,0.00016292
0.024915,0.00033852
0.025208,0.00067282
0.025501,0.001283
0.025794,0.0023537
0.026087,0.0041653
0.02638,0.0071275
0.026673,0.011819
0.026966,0.01903
