0,0
0.00029311,0
0.00058622,0
0.00087934,0
0.0011724,0
0.0014656,0
0.0017587,0
0.0020518,0
0.0023449,0
0.002638,0
0.0029311,0
0.0032242,0
0.0035173,0
0.0038105,0
0.0041036,0
0.0043967,0
0.0046898,0
0.0049829,0
0.005276,0
0.0055691,0
0.0058622,0
0.0061553,0
0.0064485,0
0.0067416,0
0.0070347,0
0.0073278,0
0.0076209,0
0.007914,0
0.0082071,0
0.0085002,0
0.0087934,0
0.0090865,0
0.0093796,0
0.0096727,0
0.0099658,0
0.010259,0
0.010552,0
0.010845,0
0.011138,0
0.011431,0
0.011724,0
0.012018,2.4669e-304
0.012311,5.3992e-276
0.012604,7.6935e-251
0.012897,1.8769e-228
0.01319,1.7826e-208
0.013483,1.3279e-190
0.013776,1.413e-174
0.014069,3.5938e-160
0.014362,3.4039e-147
0.014656,1.7614e-135
0.014949,6.9419e-125
0.015242,2.781e-115
0.015535,1.4566e-106
0.015828,1.2429e-98
0.016121,2.0949e-91
0.016414,8.2608e-85
0.016707,8.846e-79
0.017,2.9338e-73
0.017294,3.3852e-68
0.017587,1.5065e-63
0.01788,2.8333e-59
0.018173,2.4432e-55
0.018466,1.0387e-51
0.018759,2.3227e-48
0.019052,2.8956e-45
0.019345,2.1196e-42
0.019638,9.5461e-40
0.019932,2.7587e-37
0.020225,5.3123e-35
0.020518,7.0533e-33
0.020811,6.659e-31
0.021104,4.5968e-29
0.021397,2.3795e-27
0.02169,9.4506e-26
0.021983,2.9405e-24
0.022277,7.3045e-23
0.02257,1.4739e-21
0.022863,2.454e-20
0.023156,3.4202e-19
0.023449,4.043e-18
0.023742,4.1024e-17
0.024035,3.6129e-16
0.024328,2.7894e-15
0.024621,1.9057e-14
0.024915,1.1619e-13
0.025208,6.3719e-13
0.025501,3.1657e-12
0.025794,1.4344e-11
0.026087,5.964e-11
0.02638,2.2884e-10
0.026673,8.1453e-10
0.026966,2.7026e-09
0.027259,8.3968e-09
0.027553,2.453e-08
