0,0
0.00029311,0
0.00058622,0
0.00087934,0
0.0011724,0
0.0014656,0
0.0017587,0
0.0020518,0
0.0023449,0
0.002638,0
0.0029311,0
0.0032242,0
0.0035173,0
0.0038105,0
0.0041036,0
0.0043967,0
0.0046898,0
0.0049829,0
0.005276,0
0.0055691,0
0.0058622,0
0.0061553,0
0.0064485,0
0.0067416,0
0.0070347,0
0.0073278,0
0.0076209,0
0.007914,0
0.0082071,0
0.0085002,0
0.0087934,0
0.0090865,0
0.0093796,0
0.0096727,0
0.0099658,0
0.010259,0
0.010552,0
0.010845,0
0.011138,0
0.011431,0
0.011724,0
0.012018,0
0.012311,0
0.012604,0
0.012897,0
0.01319,0
0.013483,0
0.013776,0
0.014069,0
0.014362,0
0.014656,0
0.014949,0
0.015242,0
0.015535,0
0.015828,0
0.016121,0
0.016414,0
0.016707,0
0.017,0
0.017294,0
0.017587,0
0.01788,0
0.018173,0
0.018466,0
0.018759,0
0.019052,0
0.019345,0
0.019638,0
0.019932,0
0.020225,0
0.020518,0
0.020811,6.0325e-303
0.021104,2.7545e-286
0.021397,9.5542e-271
0.02169,3.0896e-256
0.021983,1.122e-242
0.022277,5.4194e-230
0.02257,4.0622e-218
0.022863,5.4388e-207
0.023156,1.4788e-196
0.023449,9.1832e-187
0.023742,1.45e-177
0.024035,6.4235e-169
0.024328,8.738e-161
0.024621,3.9654e-153
0.024915,6.4782e-146
0.025208,4.0866e-139
0.025501,1.0618e-132
0.025794,1.2058e-126
0.026087,6.3236e-121
0.02638,1.611e-115
0.026673,2.0893e-110
0.026966,1.4405e-105
0.027259,5.4965e-101
0.027553,1.2046e-96
0.027846,1.5695e-92
0.028139,1.2553e-88
0.028432,6.3495e-85
0.028725,2.088e-81
0.029018,4.5802e-78
0.029311,6.8646e-75
0.029604,7.188e-72
0.029897,5.369e-69
0.030191,2.9168e-66
0.030484,1.1736e-63
0.030777,3.557e-61
0.03107,8.2502e-59
0.031363,1.4863e-56
0.031656,2.1087e-54
