0,0
0.00029311,0
0.00058622,0
0.00087934,0
0.0011724,0
0.0014656,0
0.0017587,0
0.0020518,0
0.0023449,0
0.002638,0
0.0029311,0
0.0032242,0
0.0035173,0
0.0038105,0
0.0041036,0
0.0043967,0
0.0046898,0
0.0049829,0
0.005276,0
0.0055691,0
0.0058622,0
0.0061553,0
0.0064485,0
0.0067416,0
0.0070347,0
0.0073278,0
0.0076209,0
0.007914,0
0.0082071,0
0.0085002,0
0.0087934,0
0.0090865,0
0.0093796,0
0.0096727,0
0.0099658,0
0.010259,0
0.010552,0
0.010845,0
0.011138,0
0.011431,0
0.011724,0
0.012018,0
0.012311,0
0.012604,0
0.012897,0
0.01319,0
0.013483,0
0.013776,0
0.014069,0
0.014362,0
0.014656,0
0.014949,0
0.015242,0
0.015535,0
0.015828,0
0.016121,2.0842e-307
0.016414,9.0663e-286
0.016707,5.5549e-266
0.017,7.3674e-248
0.017294,3.0929e-231
0.017587,5.7561e-216
0.01788,6.4044e-202
0.018173,5.5591e-189
0.018466,4.7725e-177
0.018759,5.0089e-166
0.019052,7.7687e-156
0.019345,2.1104e-146
0.019638,1.1697e-137
0.019932,1.5174e-129
0.020225,5.2129e-122
0.020518,5.3024e-115
0.020811,1.7662e-108
0.021104,2.1103e-102
0.021397,9.8238e-97
0.02169,1.9203e-91
0.021983,1.6874e-86
0.022277,7.0905e-82
0.02257,1.5075e-77
0.022863,1.7074e-73
0.023156,1.0796e-69
0.023449,3.9787e-66
0.023742,8.8875e-63
0.024035,1.2475e-59
0.024328,1.1373e-56
0.024621,6.9407e-54
0.024915,2.9159e-51
0.025208,8.6516e-49
0.025501,1.8562e-46
0.025794,2.9432e-44
0.026087,3.5187e-42
0.02638,3.2312e-40
0.026673,2.3186e-38
0.026966,1.3208e-36
0.027259,6.0615e-35
0.027553,2.2717e-33
0.027846,7.0411e-32
0.028139,1.8261e-30
0.028432,4.0062e-29
0.028725,7.5102e-28
0.029018,1.2144e-26
0.029311,1.7088e-25
