0,0
0.00029311,0
0.00058622,0
0.00087934,0
0.0011724,0
0.0014656,0
0.0017587,0
0.0020518,0
0.0023449,0
0.002638,0
0.0029311,0
0.0032242,0
0.0035173,0
0.0038105,0
0.0041036,0
0.0043967,0
0.0046898,0
0.0049829,0
0.005276,0
0.0055691,0
0.0058622,0
0.0061553,0.0064573
0.0064485,0.033037
0.0067416,0.091635
0.0070347,0.19443
0.0073278,0.34652
0.0076209,0.54314
0.007914,0.77882
0.0082071,1.0481
0.0085002,1.3442
0.0087934,1.6491
0.0090865,1.9391
0.0093796,2.1905
0.0096727,2.3794
0.0099658,2.4899
0.010259,2.5272
0.010552,2.5005
0.010845,2.4187
0.011138,2.2909
0.011431,2.1257
0.011724,1.9314
0.012018,1.7164
0.012311,1.4889
0.012604,1.2573
0.012897,1.0296
0.01319,0.814
0.013483,0.61853
0.013776,0.45124
0.014069,0.3165
0.014362,0.2115
0.014656,0.13258
0.014949,0.076125
0.015242,0.038477
0.015535,0.015881
0.015828,0.0044972
0.016121,0.00048405
0.016414,0
0.016707,0
0.017,0
0.017294,0
0.017587,0
0.01788,0
0.018173,4.1903e-305
0.018466,5.7372e-286
0.018759,2.7089e-268
0.019052,5.9762e-252
0.019345,8.0883e-237
0.019638,8.5753e-223
0.019932,8.8733e-210
0.020225,1.0923e-197
0.020518,1.9127e-186
0.020811,5.5984e-176
0.021104,3.1697e-166
0.021397,3.9626e-157
0.02169,1.2333e-148
0.021983,1.0658e-140
0.022277,2.8241e-133
0.02257,2.5115e-126
0.022863,8.1402e-120
0.023156,1.0367e-113
0.023449,5.5573e-108
0.023742,1.3354e-102
0.024035,1.5239e-97
0.024328,8.7068e-93
0.024621,2.6147e-88
0.024915,4.3153e-84
0.025208,4.0783e-80
0.025501,2.2922e-76
0.025794,7.9334e-73
0.026087,1.7461e-69
0.02638,2.5177e-66
0.026673,2.4444e-63
0.026966,1.6391e-60
0.027259,7.7718e-58
0.027553,2.663e-55
0.027846,6.7292e-53
