0,0
0.00029311,0
0.00058622,0
0.00087934,0
0.0011724,0
0.0014656,0
0.0017587,0
0.0020518,0
0.0023449,0
0.002638,0
0.0029311,0
0.0032242,0
0.0035173,0
0.0038105,0
0.0041036,0
0.0043967,0
0.0046898,0
0.0049829,0
0.005276,0
0.0055691,0
0.0058622,0
0.0061553,0
0.0064485,0
0.0067416,0
0.0070347,0
0.0073278,0
0.0076209,0
0.007914,0
0.0082071,0
0.0085002,0
0.0087934,0
0.0090865,0
0.0093796,0
0.0096727,0
0.0099658,0
0.010259,0
0.010552,0
0.010845,0
0.011138,0
0.011431,0
0.011724,0
0.012018,0
0.012311,0
0.012604,0
0.012897,0
0.01319,0
0.013483,0
0.013776,0
0.014069,0
0.014362,0
0.014656,0
0.014949,0
0.015242,0
0.015535,0
0.015828,0
0.016121,0
0.016414,0
0.016707,0
0.017,0
0.017294,0
0.017587,0
0.01788,0
0.018173,0
0.018466,0
0.018759,0
0.019052,0
0.019345,0
0.019638,0
0.019932,0
0.020225,1.8795e-317
0.020518,1.6365e-299
0.020811,8.1998e-283
0.021104,2.9944e-267
0.021397,9.841e-253
0.02169,3.5243e-239
0.021983,1.6365e-226
0.022277,1.1542e-214
0.02257,1.4279e-203
0.022863,3.5336e-193
0.023156,1.9723e-183
0.023449,2.7704e-174
0.023742,1.0827e-165
0.024035,1.2908e-157
0.024328,5.1066e-150
0.024621,7.2443e-143
0.024915,3.9569e-136
0.025208,8.8844e-130
0.025501,8.7097e-124
0.025794,3.9411e-118
0.026087,8.6643e-113
0.02638,9.7032e-108
0.026673,5.7833e-103
0.026966,1.9103e-98
0.027259,3.6305e-94
0.027553,4.1103e-90
0.027846,2.8629e-86
0.028139,1.2641e-82
0.028432,3.6375e-79
0.028725,7.001e-76
0.029018,9.231e-73
0.029311,8.5271e-70
0.029604,5.6347e-67
0.029897,2.7157e-64
0.030191,9.7215e-62
0.030484,2.6288e-59
0.030777,5.4556e-57
0.03107,8.8186e-55
